"TIME","F1","F2","Y"
1,3,1,236.2178695500045
2,3,1,234.64999389648437
2,3,1,234.43666735144768
2,3,1,237.2762772645159
2,3,1,236.57119649034607
2,3,1,235.1407760296063
3,3,1,234.00999450683594
3,3,1,231.40346635878353
3,3,1,233.6314220239548
3,3,1,233.59066036567714
3,3,1,234.495337371817
4,3,1,235.44000244140625
4,3,1,235.64786663084163
4,3,1,235.8748980113093
4,3,1,236.1039798975354
4,3,1,235.79767936113515
5,3,1,237.08999633789062
5,3,1,237.04758478743364
5,3,1,237.42180705023893
5,3,1,235.04582977888003
5,3,1,238.4083355515692
6,3,1,234.61000061035156
6,3,1,236.57836415726987
6,3,1,233.39607539175435
6,3,1,234.39710000198787
6,3,1,235.03696733695887
7,3,1,233.5500030517578
7,3,1,232.8636597168533
7,3,1,233.74340601817997
7,3,1,232.18401245795647
7,3,1,232.59914574727634
8,3,1,236.3800048828125
8,3,1,237.39672661700243
8,3,1,237.2232731286075
8,3,1,235.2353616409374
8,3,1,234.8466910565935
9,3,1,235.52000427246094
9,3,1,234.64760304579207
9,3,1,237.1640290124579
9,3,1,236.29856135595892
9,3,1,234.11397352437427
10,3,1,235.6300048828125
10,3,1,238.62762986254157
10,3,1,236.7323168500497
10,3,1,236.57047071503902
10,3,1,234.21322108113299
11,3,1,236.77000427246094
11,3,1,237.76967155159616
11,3,1,237.70444643173312
11,3,1,237.54842967732992
11,3,1,236.09633751463292
12,3,1,236.02999877929687
12,3,1,234.32060987918223
12,3,1,235.74758039714715
12,3,1,236.43205245515534
12,3,1,235.58369548370013
13,3,1,237.10000610351562
13,3,1,235.67219069711237
13,3,1,237.61826836121227
13,3,1,235.3948420967519
13,3,1,236.35015087493645
14,3,1,237.1199951171875
14,3,1,236.36374509765815
14,3,1,237.85442304095685
14,3,1,236.9219023023858
14,3,1,238.0412283867506
15,3,1,235.77000427246094
15,3,1,236.18390953957987
15,3,1,235.95742637331983
15,3,1,234.6406482124584
15,3,1,236.0110553356972
16,3,1,235.3800048828125
16,3,1,234.56433574401433
16,3,1,236.38298168555744
16,3,1,232.99760553231937
16,3,1,235.09170371315884
17,3,1,235.8000030517578
17,3,1,236.2217087980639
17,3,1,235.21916544035454
17,3,1,235.93709356720362
17,3,1,238.2387446088755
18,3,1,234.17999267578125
18,3,1,234.20754445660845
18,3,1,233.50574485362478
18,3,1,233.6562818198892
18,3,1,233.2645686952719
19,3,1,234.67999267578125
19,3,1,235.15094344104787
19,3,1,236.86791683713255
19,3,1,234.5986153909531
19,3,1,233.6770079885246
20,3,1,234.44000244140625
20,3,1,233.61496739609947
20,3,1,233.81803353917317
20,3,1,235.41784409563434
20,3,1,234.59165559695572
21,3,1,235.05999755859375
21,3,1,236.1362303350222
21,3,1,235.2849397290298
21,3,1,235.29118042482116
21,3,1,235.6111707639036
22,3,1,236.02000427246094
22,3,1,237.85522560426122
22,3,1,235.6269665552937
22,3,1,237.2551649030736
22,3,1,236.73364431522424
23,3,1,235.63999938964844
23,3,1,235.26550915932478
23,3,1,237.1815789711239
23,3,1,235.56153050580727
23,3,1,235.9594348175575
24,3,1,236.35000610351562
24,3,1,236.03124041953475
24,3,1,235.33074365514784
24,3,1,236.76566673345894
24,3,1,236.6094127642562
25,3,1,236.35000610351562
25,3,1,237.16290386657218
25,3,1,235.954731998713
25,3,1,238.77682044034898
25,3,1,237.26366694375352
26,3,1,237.38999938964844
26,3,1,237.17821277980005
26,3,1,235.8139638545925
26,3,1,236.66273013453977
26,3,1,238.6732698620122
27,3,1,238.10000610351562
27,3,1,238.53634214086472
27,3,1,237.33045630714838
27,3,1,238.04483743159312
27,3,1,239.004819563697
28,3,1,238.64999389648437
28,3,1,238.01162281438457
28,3,1,238.21893999914354
28,3,1,238.71103970045255
28,3,1,237.63350073147987
29,3,1,234.38999938964844
29,3,1,234.2019315728578
29,3,1,235.81469686099413
29,3,1,233.90314018379843
29,3,1,235.21403412350188
30,3,1,239.5800018310547
30,3,1,240.3693835262749
30,3,1,239.54873409441726
30,3,1,241.17175475748192
30,3,1,239.2985771051667
31,3,1,238.64999389648437
31,3,1,238.6761072196454
31,3,1,240.34532811044036
31,3,1,238.84710874711882
31,3,1,238.46369962666753
32,3,1,238.83999633789063
32,3,1,238.74762096080445
32,3,1,240.15155672644804
32,3,1,238.33382393460752
32,3,1,238.28471126318837
33,3,1,238.52999877929687
33,3,1,239.30847741102232
33,3,1,238.2221690540136
33,3,1,238.41632359358053
33,3,1,240.0157033549822
34,3,1,239.55999755859375
34,3,1,238.57374269180974
34,3,1,239.09860092149475
34,3,1,240.11368137699515
34,3,1,238.60854341190014
35,3,1,238.5399932861328
35,3,1,239.02403291474087
35,3,1,238.7320440475378
35,3,1,239.0736766948608
35,3,1,240.7054046788545
36,3,1,238.36000061035156
36,3,1,239.3928378165667
36,3,1,238.82827140502775
36,3,1,238.97768371005432
36,3,1,238.70734481806045
37,3,1,237.97000122070312
37,3,1,238.4674851088534
37,3,1,237.10645721164744
37,3,1,238.07070117912554
37,3,1,236.28825599964262
38,3,1,237.77000427246094
38,3,1,237.31933234497825
38,3,1,238.8080410901684
38,3,1,237.20377320182473
38,3,1,237.72373297759557
39,3,1,237.32000732421875
39,3,1,236.42327326127915
39,3,1,235.80218239745903
39,3,1,236.28861764474087
39,3,1,237.63339589953856
40,3,1,237.7823703122834
40,3,1,236.85103016713836
40,3,1,237.91773278431117
40,3,1,239.2085221318005
40,3,1,237.84854407565172
41,3,1,236.8300018310547
41,3,1,235.73284707414405
41,3,1,237.64721442655065
41,3,1,237.1013769713533
41,3,1,236.72073029127714
42,3,1,236.44000244140625
42,3,1,238.28331195604684
42,3,1,235.87176756915568
42,3,1,236.84227375898107
42,3,1,237.65255131592642
43,3,1,237.19000244140625
43,3,1,237.52941337694668
43,3,1,237.53421131375137
43,3,1,236.4645016188645
43,3,1,236.04357154288152
44,3,1,234.3800048828125
44,3,1,234.21071041571514
44,3,1,234.51632295128684
44,3,1,233.77356433139292
44,3,1,233.95537097842117
45,3,1,235.27999877929687
45,3,1,234.5678856785122
45,3,1,235.38067643129634
45,3,1,233.64564013311292
45,3,1,234.61148175798178
46,3,1,235.05999755859375
46,3,1,236.5688528427597
46,3,1,235.7334819420066
46,3,1,234.49847962054048
46,3,1,235.99642256437966
47,3,1,232.97000122070312
47,3,1,233.21321339380123
47,3,1,233.18612006275274
47,3,1,232.71212246998334
47,3,1,233.94821025638933
48,3,1,234.69000244140625
48,3,1,234.0953654136567
48,3,1,235.64175720096014
48,3,1,233.98147121304146
48,3,1,234.64353984848506
49,3,1,234.66000366210937
49,3,1,233.9027397510617
49,3,1,232.97964928441584
49,3,1,233.8762261041539
49,3,1,235.31260282485002
50,3,1,235.66000366210937
50,3,1,236.63542755089267
50,3,1,236.6242764995283
50,3,1,234.41504706283854
50,3,1,235.73226746666512
51,3,1,236.41000366210937
51,3,1,236.9600819371256
51,3,1,236.96061943709773
51,3,1,235.49737279524888
51,3,1,236.98355053730955
52,3,1,235.22000122070312
52,3,1,234.78600369629487
52,3,1,234.4875338278962
52,3,1,235.50970840214285
52,3,1,233.65859237569478
53,3,1,236.83999633789062
53,3,1,236.6445930855458
53,3,1,236.7354734643314
53,3,1,236.58808082030674
53,3,1,239.00464951646086
54,3,1,237.19000244140625
54,3,1,238.23692442344677
54,3,1,236.67603076190366
54,3,1,235.98393522395708
54,3,1,236.32668901248658
55,3,1,234.55999755859375
55,3,1,233.13576128855712
55,3,1,235.8272915775925
55,3,1,235.87119831880733
55,3,1,233.40242542001513
56,3,1,235.1999969482422
56,3,1,234.92124590680564
56,3,1,233.75210344377257
56,3,1,235.72314746451764
56,3,1,235.40639383529592
57,3,1,235.5500030517578
57,3,1,236.36695892685012
57,3,1,237.08350020566039
57,3,1,236.52289908639995
57,3,1,235.2170835060668
58,3,1,236.74000549316406
58,3,1,236.11164439637497
58,3,1,237.51560485052772
58,3,1,238.44374722971912
58,3,1,235.8458396224671
59,3,1,234.77000427246094
59,3,1,235.51601992475983
59,3,1,235.06235482700245
59,3,1,235.05626198906174
59,3,1,237.50441636362936
60,3,1,234.8000030517578
60,3,1,234.90258219006566
60,3,1,235.2435753044498
60,3,1,234.69099913486986
60,3,1,235.4769725183647
61,3,1,235.4499969482422
61,3,1,237.2500862783685
61,3,1,236.16297727550324
61,3,1,235.6748944723783
61,3,1,235.20933601056595
62,3,1,235.30999755859375
62,3,1,235.42484886716574
62,3,1,236.53657961007406
62,3,1,234.64790352699697
62,3,1,235.25442074417208
63,3,1,236.02999877929687
63,3,1,235.40206583927687
63,3,1,237.04018254279498
63,3,1,236.28727290591462
63,3,1,236.71768070738273
64,3,1,236.3699951171875
64,3,1,235.3393332224659
64,3,1,236.92326254763807
64,3,1,235.9676771164451
64,3,1,236.52358533551808
65,3,1,231.13999938964844
65,3,1,230.1723988676999
65,3,1,233.29066150409326
65,3,1,232.0237972239062
65,3,1,233.03177731299576
66,3,1,237.47999572753906
66,3,1,236.33018704073245
66,3,1,236.24823650064957
66,3,1,237.11834988684515
66,3,1,237.1593652971416
67,3,1,235.42999267578125
67,3,1,234.299443646083
67,3,1,237.06537417270357
67,3,1,237.0049130394696
67,3,1,237.7921126629057
68,3,1,235.10000610351562
68,3,1,236.91726146864764
68,3,1,235.811176609624
68,3,1,237.89178002533728
68,3,1,233.95215861717008
69,3,1,235.08999633789062
69,3,1,232.50616227609143
69,3,1,237.2587473978982
69,3,1,235.03210320627514
69,3,1,234.74798459049356
70,3,1,237.8300018310547
70,3,1,239.703511839403
70,3,1,239.43454833503137
70,3,1,238.07925694947184
70,3,1,238.3361621382059
71,3,1,238.61000061035156
71,3,1,237.01905466798297
71,3,1,241.2322743286056
71,3,1,238.59760787367225
71,3,1,236.484692233686
72,3,1,238.07000732421875
72,3,1,237.6841602913068
72,3,1,239.50803869491526
72,3,1,238.18130938207264
72,3,1,236.2285376511304
73,3,1,236.7100067138672
73,3,1,235.21715100314088
73,3,1,236.14139855379804
73,3,1,236.24484010454813
73,3,1,237.42347803072585
74,3,1,237.6300048828125
74,3,1,238.4492477740624
74,3,1,236.2997203222314
74,3,1,237.26895412114462
74,3,1,238.14673585188456
75,3,1,237.8300018310547
75,3,1,239.11792191536793
75,3,1,237.88228925890644
75,3,1,236.72498081222153
75,3,1,239.76134217664006
76,3,1,236.67999267578125
76,3,1,236.76368998288976
76,3,1,236.92613908911053
76,3,1,236.34483881683113
76,3,1,236.17645386327567
77,3,1,236.7100067138672
77,3,1,236.10340878383806
77,3,1,237.60509692643012
77,3,1,235.29487526424
77,3,1,237.88779815107776
78,3,1,238.42999267578125
78,3,1,237.8829271382726
78,3,1,239.57330919573832
78,3,1,239.31894703899354
78,3,1,237.298505273337
79,3,1,237.99000549316406
79,3,1,238.49277996759483
79,3,1,237.1951763387609
79,3,1,238.86243900304808
79,3,1,238.85463279093474
80,3,1,237.7899932861328
80,3,1,237.85665551036163
80,3,1,237.815327360137
80,3,1,237.1173674024491
80,3,1,236.63124260723183
81,3,1,237.99000549316406
81,3,1,237.4361316043179
81,3,1,237.0606513718626
81,3,1,238.56340525827656
81,3,1,238.84514425679356
82,3,1,237.39999389648437
82,3,1,236.18312036751087
82,3,1,237.11059971787185
82,3,1,236.49228585865228
82,3,1,237.1062589206812
83,3,1,237.6699981689453
83,3,1,236.80947957744633
83,3,1,238.43057770837225
83,3,1,236.1533408414619
83,3,1,237.33394862833197
84,3,1,237.1699981689453
84,3,1,235.81974018952457
84,3,1,237.06343363485487
84,3,1,239.1930299709717
84,3,1,235.52581781012788
85,3,1,237.60000610351562
85,3,1,239.85762597543254
85,3,1,238.29417701441875
85,3,1,239.56634320961334
85,3,1,237.63428946949395
86,3,1,237.6199951171875
86,3,1,238.03666565832071
86,3,1,237.28183423413736
86,3,1,236.68269075730464
86,3,1,239.34583306871895
87,3,1,237.63999938964844
87,3,1,237.1075035848784
87,3,1,238.07829994607317
87,3,1,238.07018152618005
87,3,1,238.27333497643707
88,3,1,238.8699951171875
88,3,1,239.06751941747223
88,3,1,238.88135063768192
88,3,1,239.3095181166753
88,3,1,238.94509354138438
89,3,1,237.5
89,3,1,237.18606651662404
89,3,1,237.39987832652605
89,3,1,239.07478779234214
89,3,1,235.97139074531822
90,3,1,237.88999938964844
90,3,1,235.66125584835922
90,3,1,238.66413849296313
90,3,1,238.74039177403324
90,3,1,239.13135603824182
91,3,1,238.33999633789062
91,3,1,238.3701909854562
91,3,1,239.92333064665928
91,3,1,237.67970013071348
91,3,1,239.35437913935795
92,3,1,237.97000122070312
92,3,1,238.2188776427194
92,3,1,237.04413609281752
92,3,1,236.96474196621264
92,3,1,238.14821419568008
93,3,1,231.6300048828125
93,3,1,231.77452979921338
93,3,1,232.0499244555261
93,3,1,230.77502006210665
93,3,1,231.99949332926747
94,3,1,237.52999877929687
94,3,1,238.92114146974058
94,3,1,238.21471304896065
94,3,1,239.84740002776246
94,3,1,238.42053816504418
95,3,1,237.35000610351562
95,3,1,237.67798631726885
95,3,1,236.28837661114517
95,3,1,236.48982953113824
95,3,1,236.54273132579297
96,3,1,237.25
96,3,1,236.66413994927322
96,3,1,238.45139762011627
96,3,1,236.813632343739
96,3,1,238.71191916922848
97,3,1,237.25
97,3,1,236.38807121963055
97,3,1,239.08830668759524
97,3,1,236.4087202227335
97,3,1,238.47721968137643
98,3,1,238.47000122070312
98,3,1,237.32062687863518
98,3,1,239.68683770171734
98,3,1,241.69861833185558
98,3,1,238.5906449332726
99,3,1,237.4199981689453
99,3,1,237.62984662798362
99,3,1,239.93447505124402
99,3,1,237.7419973004436
99,3,1,239.3961107971133
100,3,1,237.30999755859375
100,3,1,238.0598978622879
100,3,1,235.7740161122699
100,3,1,237.70055979075582
100,3,1,239.40001555159594
1,3,2,232.3000030517578
1,3,2,232.90403418229116
1,3,2,231.20223083388652
1,3,2,231.06496848062454
1,3,2,231.4288881363532
2,3,2,239.67999267578125
2,3,2,239.11199776995363
2,3,2,239.11865646224888
2,3,2,240.13139324620806
2,3,2,240.14500465625787
3,3,2,237.22000122070312
3,3,2,237.37214200147568
3,3,2,236.85642944325005
3,3,2,237.01216533604676
3,3,2,235.93497336977467
4,3,2,237.82000732421875
4,3,2,239.05143695524674
4,3,2,235.0646459261394
4,3,2,238.30624363801994
4,3,2,240.28592621524226
5,3,2,238.64999389648437
5,3,2,238.3232500422547
5,3,2,239.4910694871412
5,3,2,237.69826612384728
5,3,2,238.28782924385195
6,3,2,238.97000122070312
6,3,2,237.4312530810037
6,3,2,239.99797969642916
6,3,2,239.21496328306668
6,3,2,239.136421496146
7,3,2,237.64999389648437
7,3,2,236.87559210614035
7,3,2,237.19593086261062
7,3,2,237.9452496785024
7,3,2,239.82081142518877
8,3,2,237.91000366210937
8,3,2,237.43053673834922
8,3,2,239.11305179106552
8,3,2,237.4288887116485
8,3,2,236.54667511637666
9,3,2,237.8000030517578
9,3,2,239.68105864382446
9,3,2,238.80949698893536
9,3,2,238.68855266031983
9,3,2,238.68557835761476
10,3,2,238.02000427246094
10,3,2,240.46442591300126
10,3,2,236.2836662936187
10,3,2,237.47325448414736
10,3,2,237.311389049934
11,3,2,237.22000122070312
11,3,2,238.20428900097087
11,3,2,235.76984063079314
11,3,2,237.7296789128065
11,3,2,236.4631546566638
12,3,2,237.86000061035156
12,3,2,237.82824047256528
12,3,2,238.70538231754696
12,3,2,237.30322332178366
12,3,2,237.7800793658982
13,3,2,238.33999633789062
13,3,2,236.6238229273604
13,3,2,237.31392446076825
13,3,2,238.15397397204208
13,3,2,238.0649605788384
14,3,2,240.0500030517578
14,3,2,240.30311985239476
14,3,2,240.75869163083289
14,3,2,240.44042483571684
14,3,2,242.1324418818103
15,3,2,239.4199981689453
15,3,2,240.2833862069273
15,3,2,239.60788079371505
15,3,2,240.2918703532086
15,3,2,239.47025698743275
16,3,2,238.27000427246094
16,3,2,238.13197617031906
16,3,2,237.36859129990333
16,3,2,238.3827844466052
16,3,2,238.73440222087473
17,3,2,238.5399932861328
17,3,2,239.43292877329958
17,3,2,239.20647505505698
17,3,2,238.18104001293884
17,3,2,237.8513790663658
18,3,2,239.08999633789063
18,3,2,239.88045157743161
18,3,2,237.359323628337
18,3,2,238.96512965025178
18,3,2,237.8631998773702
19,3,2,237.85000610351562
19,3,2,238.3975571717486
19,3,2,237.17739327557862
19,3,2,236.5856387182958
19,3,2,237.5381313121137
20,3,2,237.9600067138672
20,3,2,238.84416723622266
20,3,2,237.97364181277717
20,3,2,238.74956937958845
20,3,2,238.07838916519142
21,3,2,237.9600067138672
21,3,2,237.26610213158781
21,3,2,237.3125949169653
21,3,2,238.32802259272768
21,3,2,239.47258634766627
22,3,2,237.58999633789063
22,3,2,237.8998426581562
22,3,2,236.6760870242583
22,3,2,237.3138580402157
22,3,2,236.59338735143413
23,3,2,237.77000427246094
23,3,2,237.4342713498635
23,3,2,238.4910596814483
23,3,2,237.40913468727354
23,3,2,239.50334377936417
24,3,2,238.08999633789062
24,3,2,237.45951161622992
24,3,2,238.58831884443958
24,3,2,237.4140038978064
24,3,2,236.41676537596808
25,3,2,237.5
25,3,2,238.70987764407514
25,3,2,238.5747419601763
25,3,2,238.4035655019364
25,3,2,238.03574933952524
26,3,2,235.3699951171875
26,3,2,236.00735621817998
26,3,2,234.38419333004168
26,3,2,235.49335180887593
26,3,2,238.0300395697613
27,3,2,236.14999389648437
27,3,2,234.32539793519084
27,3,2,236.08006079133466
27,3,2,235.7581050937359
27,3,2,234.59833953981402
28,3,2,236.85000610351562
28,3,2,236.1128504215499
28,3,2,235.8238747868701
28,3,2,237.90973184829923
28,3,2,237.06502205119773
29,3,2,237.49000549316406
29,3,2,236.46652866641233
29,3,2,238.90990703145704
29,3,2,237.64400587172344
29,3,2,236.76206414525856
30,3,2,236.44000244140625
30,3,2,236.4069403896862
30,3,2,235.95955892436626
30,3,2,237.4191425928908
30,3,2,235.23473413683692
31,3,2,231.8300018310547
31,3,2,231.21902369374862
31,3,2,232.94113197418147
31,3,2,231.39226315910355
31,3,2,231.5630675466835
32,3,2,236.1999969482422
32,3,2,236.03507503212813
32,3,2,236.4803050590881
32,3,2,235.99196285351343
32,3,2,237.30618331463677
33,3,2,235.24000549316406
33,3,2,236.9139979745262
33,3,2,235.7969039230063
33,3,2,235.55993238380677
33,3,2,235.66914588967788
34,3,2,235.92999267578125
34,3,2,236.29999414773488
34,3,2,236.0010684044184
34,3,2,237.07634409194912
34,3,2,235.24796273464707
35,3,2,234.86000061035156
35,3,2,235.64723245772768
35,3,2,234.36492075592642
35,3,2,235.2869489793372
35,3,2,234.49139396007843
36,3,2,234.89999389648437
36,3,2,235.76717999090815
36,3,2,235.834754402981
36,3,2,235.19925649719636
36,3,2,236.62703558103476
37,3,2,235.67999267578125
37,3,2,236.0512793291562
37,3,2,235.8071619435862
37,3,2,235.84252933842833
37,3,2,236.62536100596952
38,3,2,235.52999877929687
38,3,2,236.7742873176834
38,3,2,234.8924319726575
38,3,2,236.7435005510293
38,3,2,235.44354482535542
39,3,2,235.89999389648437
39,3,2,235.32498671084312
39,3,2,234.22590651791725
39,3,2,236.05407082141008
39,3,2,236.6366629052428
40,3,2,237.6999969482422
40,3,2,237.61784927978306
40,3,2,239.3261398506318
40,3,2,238.3992915674378
40,3,2,238.99611960041324
41,3,2,237.75999450683594
41,3,2,237.58177311673518
41,3,2,237.53825127116446
41,3,2,235.49809106442774
41,3,2,237.4112825725773
42,3,2,234.3699951171875
42,3,2,235.80098021922595
42,3,2,234.2840034311523
42,3,2,232.9887251851665
42,3,2,235.3198991200303
43,3,2,239.11000061035156
43,3,2,238.38847417828512
43,3,2,240.34154541265272
43,3,2,240.42510019911563
43,3,2,238.2763814736912
44,3,2,238.67999267578125
44,3,2,239.2340072569116
44,3,2,239.14510244673443
44,3,2,239.02717156849334
44,3,2,239.09474001347218
45,3,2,239.02000427246094
45,3,2,238.43791223442824
45,3,2,237.3804610398216
45,3,2,239.02796648799364
45,3,2,240.21153952320256
46,3,2,238.05999755859375
46,3,2,238.62713714291854
46,3,2,238.59905250136052
46,3,2,237.09409162479494
46,3,2,238.73804249075724
47,3,2,238.08999633789062
47,3,2,238.61860892457918
47,3,2,238.897503292626
47,3,2,236.37345874613771
47,3,2,238.18685010714123
48,3,2,237.61000061035156
48,3,2,237.76289188014167
48,3,2,236.4739611282846
48,3,2,236.3845627417381
48,3,2,237.86067878712063
49,3,2,238.3800048828125
49,3,2,238.71457829180045
49,3,2,238.63888073156167
49,3,2,237.95990786239062
49,3,2,238.3443601810137
50,3,2,237.88999938964844
50,3,2,238.21907519544922
50,3,2,239.3933265209206
50,3,2,239.23895989811137
50,3,2,236.83613922874275
51,3,2,237.60000610351562
51,3,2,237.86383296451035
51,3,2,237.79373149057218
51,3,2,236.1888818022286
51,3,2,237.42986905005236
52,3,2,235.24000549316406
52,3,2,235.48056229980156
52,3,2,237.2029806659327
52,3,2,235.55709018403192
52,3,2,237.23107109724495
53,3,2,230.30999755859375
53,3,2,232.6773961046575
53,3,2,228.71237202541982
53,3,2,229.7956159167224
53,3,2,231.39222773697645
54,3,2,238.39999389648437
54,3,2,237.97844657259483
54,3,2,236.91511589395176
54,3,2,237.55992853734958
54,3,2,239.9263174968555
55,3,2,238.72000122070312
55,3,2,239.06786923603264
55,3,2,238.95019417021402
55,3,2,239.49995780808496
55,3,2,238.5930906666273
56,3,2,238.3800048828125
56,3,2,237.68225335542624
56,3,2,238.68546163580496
56,3,2,236.40436918379368
56,3,2,238.1165841941975
57,3,2,237.92999267578125
57,3,2,238.8722312902127
57,3,2,237.41416427063697
57,3,2,238.0470245005604
57,3,2,238.345262622818
58,3,2,237.94000244140625
58,3,2,239.6491012358753
58,3,2,237.54992023099348
58,3,2,237.16887318175097
58,3,2,238.4477444626348
59,3,2,238.1699981689453
59,3,2,238.5155684912761
59,3,2,238.4257141208221
59,3,2,238.2197067769787
59,3,2,240.13043484777276
60,3,2,237.83999633789062
60,3,2,239.03309246183264
60,3,2,238.57185153112522
60,3,2,238.91844232130688
60,3,2,237.72946525305235
61,3,2,237.99000549316406
61,3,2,240.28646466203264
61,3,2,238.11933899396865
61,3,2,238.16700131370018
61,3,2,237.73150736719714
62,3,2,237.41000366210937
62,3,2,237.00551378440016
62,3,2,238.28151443548728
62,3,2,238.56695641720367
62,3,2,236.55296472333924
63,3,2,237.0399932861328
63,3,2,237.70441922450757
63,3,2,237.57047119292534
63,3,2,237.21369474824368
63,3,2,237.10738905306158
64,3,2,237.92999267578125
64,3,2,238.43349143797252
64,3,2,236.54502487071883
64,3,2,237.63606912650673
64,3,2,237.60567673231498
65,3,2,236.8699951171875
65,3,2,239.2714607380201
65,3,2,237.8391021880424
65,3,2,237.42424593204564
65,3,2,235.5209458634867
66,3,2,237.3300018310547
66,3,2,237.76269981782235
66,3,2,238.12140405840046
66,3,2,238.70136123048692
66,3,2,237.69916523118107
67,3,2,237.8300018310547
67,3,2,237.14141731420247
67,3,2,238.69723084435108
67,3,2,238.61296679813748
67,3,2,238.75280350898444
68,3,2,237.85000610351562
68,3,2,236.86793273038785
68,3,2,237.95578881457024
68,3,2,237.83843943018897
68,3,2,239.37529698094062
69,3,2,237.7823703122834
69,3,2,236.64141405424152
69,3,2,238.7605394715845
69,3,2,239.68581741688996
69,3,2,238.85274435997013
70,3,2,236.35000610351562
70,3,2,236.35850493445457
70,3,2,236.97908536633037
70,3,2,234.75603240203475
70,3,2,236.25369216328795
71,3,2,234.58999633789063
71,3,2,233.86149201912534
71,3,2,235.05658791638413
71,3,2,235.27258774260062
71,3,2,234.4196874559845
72,3,2,236.1199951171875
72,3,2,233.71832412290607
72,3,2,236.47157011177677
72,3,2,235.50308925237766
72,3,2,236.5935671215864
73,3,2,236.49000549316406
73,3,2,239.03454695732702
73,3,2,237.68523091651733
73,3,2,237.21029698362526
73,3,2,236.0897551837695
74,3,2,235.10000610351562
74,3,2,234.27130846020896
74,3,2,235.28028362429274
74,3,2,237.21913091458623
74,3,2,234.57999363569743
75,3,2,236.7100067138672
75,3,2,238.23009475276274
75,3,2,239.05050771213368
75,3,2,236.55154350310923
75,3,2,236.78911769056725
76,3,2,237.82000732421875
76,3,2,237.2651325391838
76,3,2,237.08693752492522
76,3,2,238.70982405080582
76,3,2,239.91401330066878
77,3,2,237.2899932861328
77,3,2,238.39039969724735
77,3,2,238.4855097649304
77,3,2,237.7626981642025
77,3,2,236.29397186364625
78,3,2,236.55999755859375
78,3,2,235.08794504461352
78,3,2,236.6606270521294
78,3,2,236.84789765262425
78,3,2,236.70052527379664
79,3,2,234.77000427246094
79,3,2,235.94660675351753
79,3,2,236.2997333563277
79,3,2,235.8447782432022
79,3,2,235.52727685711034
80,3,2,235.80999755859375
80,3,2,235.4381793982496
80,3,2,236.05145011613178
80,3,2,234.54318360939578
80,3,2,236.2702375161401
81,3,2,236.49000549316406
81,3,2,236.86371850021354
81,3,2,236.62843302317248
81,3,2,236.28680311859384
81,3,2,236.48249486462998
82,3,2,235.44000244140625
82,3,2,235.86913554608924
82,3,2,234.9813645485134
82,3,2,234.97554885721928
82,3,2,235.3664583106544
83,3,2,234.86000061035156
83,3,2,236.2558310201913
83,3,2,236.45834828050351
83,3,2,233.73424726706915
83,3,2,236.52017346011218
84,3,2,236.3800048828125
84,3,2,237.24823578114194
84,3,2,236.60467199021232
84,3,2,238.1954187033864
84,3,2,234.2652668312848
85,3,2,235.72999572753906
85,3,2,235.8709282005042
85,3,2,234.97600138229996
85,3,2,236.40737859864495
85,3,2,236.44050463685957
86,3,2,236.72000122070312
86,3,2,237.01291288123494
86,3,2,237.41896503423638
86,3,2,237.35491118449744
86,3,2,237.11111528066144
87,3,2,236.85000610351562
87,3,2,237.9042869055042
87,3,2,235.63326662874658
87,3,2,237.52565260699018
87,3,2,237.55955462585968
88,3,2,237.02999877929687
88,3,2,238.13935677344543
88,3,2,236.13876613948682
88,3,2,237.55158464018822
88,3,2,236.86906472085343
89,3,2,236.52999877929687
89,3,2,235.48647123742882
89,3,2,235.83909438809556
89,3,2,237.22254707803407
89,3,2,236.52950054805362
90,3,2,234.4199981689453
90,3,2,234.0141471032399
90,3,2,233.6972808630453
90,3,2,235.309076736739
90,3,2,233.48907772685348
91,3,2,234.55999755859375
91,3,2,235.0475601109504
91,3,2,232.6036070910042
91,3,2,235.90293084171032
91,3,2,234.2249963225319
92,3,2,235.94000244140625
92,3,2,235.95883443708794
92,3,2,235.50468912521984
92,3,2,236.35383440097843
92,3,2,236.2024697849348
93,3,2,236.69000244140625
93,3,2,237.50150552614045
93,3,2,235.82742272670103
93,3,2,238.72900237538977
93,3,2,235.83242650374856
94,3,2,235.75999450683594
94,3,2,235.79310695051723
94,3,2,235.24595533830689
94,3,2,234.6943193802162
94,3,2,234.77112029856704
95,3,2,235.77999877929687
95,3,2,236.01224030991227
95,3,2,236.28717508666392
95,3,2,236.02418246902187
95,3,2,235.83248081379142
96,3,2,237.05999755859375
96,3,2,236.6669276541438
96,3,2,236.75972302820634
96,3,2,236.40824925816392
96,3,2,236.69857175551658
97,3,2,235.75
97,3,2,234.7754924988281
97,3,2,235.6603741128072
97,3,2,236.87472712579537
97,3,2,236.0622166052858
98,3,2,237.55999755859375
98,3,2,237.05808115491752
98,3,2,237.99696887007286
98,3,2,238.79981699164057
98,3,2,236.80557781677504
99,3,2,237.7823703122834
99,3,2,237.49809116576594
99,3,2,237.0665802767653
99,3,2,237.4818559925838
99,3,2,238.95866440941163
100,3,2,239.4499969482422
100,3,2,240.00746047040704
100,3,2,240.0535036881455
100,3,2,237.79744095302277
100,3,2,238.93288135998324
1,4,1,235.80999755859375
1,4,1,234.80489843836088
1,4,1,235.82638033337
1,4,1,235.5369097581846
1,4,1,235.21467874259193
